,time,time2,year,month,photo,lightperiod,monthdn,lvl,lvl_stage,temp,total,p_event,p_day,p_total,p_lvl,p_date,b_lvl,b_timecode,barrier,b_total,b_time,barrier2,b_total2,s010,s1120,s2130,s3140,s4150,s50
12/12/2018,22,22:00:00,2,4,4,2,8,5.67,3,4.98,6,,,,,,,,,,,,,0,6,0,0,0,0
12/12/2018,23,23:00:00,2,4,4,2,8,5.68,3,4.94,4,,,,,,,,,,,,,0,4,0,0,0,0
13/12/2018,0,00:00:00,2,4,4,2,8,5.67,3,4.97,4,,,,,,,,,,,,,0,4,0,0,0,0
13/12/2018,1,01:00:00,2,4,4,2,8,5.65,3,4.96,4,,,,,,,,,,,,,0,3,1,0,0,0
13/12/2018,2,02:00:00,2,4,4,2,8,5.65,3,4.94,4,,,,,,,,,,,,,0,4,0,0,0,0
13/12/2018,3,03:00:00,2,4,4,2,8,5.64,3,4.94,5,,,,,,,,,,,,,0,4,0,0,0,1
13/12/2018,4,04:00:00,2,4,4,2,8,5.63,3,4.94,4,,,,,,,,,,,,,0,4,0,0,0,0
13/12/2018,5,05:00:00,2,4,4,2,8,5.63,3,4.94,4,,,,,,,,,,,,,0,4,0,0,0,0
13/12/2018,6,06:00:00,2,4,1,2,8,5.62,3,4.93,5,,,,,,,,,,,,,0,4,0,0,1,0
13/12/2018,7,07:00:00,2,4,1,2,8,5.61,3,4.9,4,,,,,,,,,,,,,0,4,0,0,0,0
13/12/2018,8,08:00:00,2,4,1,1,7,5.6,3,4.92,10,,,,,,,,,,,,,0,8,2,0,0,0
13/12/2018,9,09:00:00,2,4,2,1,7,5.59,3,4.92,10,,,,,,,,,,,,,0,8,2,0,0,0
13/12/2018,10,10:00:00,2,4,2,1,7,5.59,3,4.92,12,,,,,,,,,,,,,4,8,0,0,0,0
13/12/2018,11,11:00:00,2,4,2,1,7,5.58,3,4.91,6,,,,,,,,,,,,,0,6,0,0,0,0
13/12/2018,12,12:00:00,2,4,2,1,7,5.57,3,4.94,4,,,,,,,,,,,,,0,3,0,0,0,1
13/12/2018,13,13:00:00,2,4,2,1,7,5.54,3,4.94,8,,,,,,,,,,,,,3,5,0,0,0,0
13/12/2018,14,14:00:00,2,4,3,1,7,5.52,3,4.95,6,,,,,,,,,,,,,0,6,0,0,0,0
13/12/2018,15,15:00:00,2,4,3,1,7,5.51,3,4.94,12,,,,,,,,,,,,,4,8,0,0,0,0
13/12/2018,16,16:00:00,2,4,3,2,8,5.5,3,4.94,7,,,,,,,,,,,,,0,7,0,0,0,0
13/12/2018,17,17:00:00,2,4,4,2,8,5.49,3,4.94,3,,,,,,,,,,,,,0,2,0,0,0,1
13/12/2018,18,18:00:00,2,4,4,2,8,5.48,3,4.86,10,,,,,,,,,,,,,4,6,0,0,0,0
13/12/2018,19,19:00:00,2,4,4,2,8,5.48,3,4.86,4,,,,,,,,,,,,,0,3,0,0,0,1
13/12/2018,20,20:00:00,2,4,4,2,8,5.48,3,4.83,3,,,,,,,,,,,,,0,3,0,0,0,0
13/12/2018,21,21:00:00,2,4,4,2,8,5.49,3,4.77,2,,,,,,,,,,,,,0,2,0,0,0,0
13/12/2018,22,22:00:00,2,4,4,2,8,5.49,3,4.78,2,,,,,,,,,,,,,0,2,0,0,0,0
13/12/2018,23,23:00:00,2,4,4,2,8,5.51,3,4.75,2,,,,,,,,,,,,,0,2,0,0,0,0
14/12/2018,0,00:00:00,2,4,4,2,8,5.51,3,4.72,4,,,,,,,,,,,,,0,4,0,0,0,0
14/12/2018,1,01:00:00,2,4,4,2,8,5.52,3,4.7,5,,,,,,,,,,,,,0,5,0,0,0,0
14/12/2018,2,02:00:00,2,4,4,2,8,5.51,3,4.71,2,,,,,,,,,,,,,0,2,0,0,0,0
14/12/2018,3,03:00:00,2,4,4,2,8,5.51,3,4.69,5,,,,,,,,,,,,,0,5,0,0,0,0
14/12/2018,4,04:00:00,2,4,4,2,8,5.5,3,4.7,3,,,,,,,,,,,,,0,3,0,0,0,0
14/12/2018,5,05:00:00,2,4,4,2,8,5.5,3,4.68,3,,,,,,,,,,,,,0,3,0,0,0,0
14/12/2018,6,06:00:00,2,4,1,2,8,5.49,3,4.69,5,,,,,,,,,,,,,4,1,0,0,0,0
14/12/2018,7,07:00:00,2,4,1,2,8,5.49,3,4.67,2,,,,,,,,,,,,,0,2,0,0,0,0
14/12/2018,8,08:00:00,2,4,1,1,7,5.48,3,4.66,12,,,,,,,,,,,,,0,12,0,0,0,0
14/12/2018,9,09:00:00,2,4,2,1,7,5.47,3,4.67,7,,,,,,,,,,,,,0,6,0,0,0,1
14/12/2018,10,10:00:00,2,4,2,1,7,5.47,3,4.67,10,,,,,,,,,,,,,0,10,0,0,0,0
14/12/2018,11,11:00:00,2,4,2,1,7,5.46,3,4.69,8,,,,,,,,,,,,,0,6,2,0,0,0
14/12/2018,12,12:00:00,2,4,2,1,7,5.43,3,4.72,6,,,,,,,,,,,,,0,6,0,0,0,0
14/12/2018,13,13:00:00,2,4,2,1,7,5.4,3,4.73,9,,,,,,,,,,,,,0,9,0,0,0,0
14/12/2018,14,14:00:00,2,4,3,1,7,5.4,3,4.75,8,,,,,,,,,,,,,0,8,0,0,0,0
14/12/2018,15,15:00:00,2,4,3,1,7,5.4,3,4.74,10,,,,,,,,,,,,,0,10,0,0,0,0
14/12/2018,16,16:00:00,2,4,3,2,8,5.41,3,4.71,13,,,,,,,,,,,,,0,13,0,0,0,0
14/12/2018,17,17:00:00,2,4,4,2,8,5.4,3,4.7,7,,,,,,,,,,,,,0,7,0,0,0,0
14/12/2018,18,18:00:00,2,4,4,2,8,5.39,3,4.65,5,,,,,,,,,,,,,0,5,0,0,0,0
14/12/2018,19,19:00:00,2,4,4,2,8,5.39,3,4.62,4,,,,,,,,,,,,,0,3,1,0,0,0
14/12/2018,20,20:00:00,2,4,4,2,8,5.4,3,4.62,3,,,,,,,,,,,,,0,3,0,0,0,0
14/12/2018,21,21:00:00,2,4,4,2,8,5.41,3,4.54,6,,,,,,,,,,,,,0,4,2,0,0,0
14/12/2018,22,22:00:00,2,4,4,2,8,5.42,3,4.56,4,,,,,,,,,,,,,0,4,0,0,0,0
14/12/2018,23,23:00:00,2,4,4,2,8,5.43,3,4.55,4,,,,,,,,,,,,,0,4,0,0,0,0
15/12/2018,0,00:00:00,2,4,4,2,8,5.43,3,4.52,2,,,,,,,,,,,,,0,2,0,0,0,0
15/12/2018,1,01:00:00,2,4,4,2,8,5.43,3,4.48,2,,,,,,,,,,,,,0,2,0,0,0,0
15/12/2018,2,02:00:00,2,4,4,2,8,5.42,3,4.47,2,,,,,,,,,,,,,0,2,0,0,0,0
15/12/2018,3,03:00:00,2,4,4,2,8,5.42,3,4.42,2,,,,,,,,,,,,,0,2,0,0,0,0
15/12/2018,4,04:00:00,2,4,4,2,8,5.41,3,4.41,2,,,,,,,,,,,,,0,2,0,0,0,0
15/12/2018,5,05:00:00,2,4,4,2,8,5.43,3,4.32,1,,,,,,,,,,,,,0,0,0,0,0,1
15/12/2018,6,06:00:00,2,4,1,2,8,5.41,3,4.33,3,,,,,,,,,,,,,0,2,1,0,0,0
15/12/2018,7,07:00:00,2,4,1,2,8,5.4,3,4.22,2,,,,,,,,,,,,,0,2,0,0,0,0
15/12/2018,8,08:00:00,2,4,1,1,7,5.4,3,4.23,14,,,,,,,,,,,,,0,14,0,0,0,0
15/12/2018,9,09:00:00,2,4,2,1,7,5.39,3,4.19,11,,,,,,,,,,,,,0,11,0,0,0,0
15/12/2018,10,10:00:00,2,4,2,1,7,5.39,3,4.15,7,,,,,,,,,,,,,0,7,0,0,0,0
15/12/2018,11,11:00:00,2,4,2,1,7,5.38,3,4.08,5,,,,,,,,,,,,,0,5,0,0,0,0
15/12/2018,12,12:00:00,2,4,2,1,7,5.39,3,4.09,4,,,,,,,,,,,,,0,3,0,0,1,0
15/12/2018,13,13:00:00,2,4,2,1,7,5.38,3,4.03,6,,,,,,,,,,,,,0,6,0,0,0,0
15/12/2018,14,14:00:00,2,4,3,1,7,5.38,3,3.97,11,,,,,,,,,,,,,0,11,0,0,0,0
15/12/2018,15,15:00:00,2,4,3,1,7,5.37,3,3.96,11,,,,,,,,,,,,,0,11,0,0,0,0
15/12/2018,16,16:00:00,2,4,3,2,8,5.37,3,3.94,14,,,,,,,,,,,,,0,12,2,0,0,0
15/12/2018,17,17:00:00,2,4,4,2,8,5.32,3,3.9,7,,,,,,,,,,,,,0,7,0,0,0,0
15/12/2018,18,18:00:00,2,4,4,2,8,5.31,3,3.85,9,,,,,,,,,,,,,0,9,0,0,0,0
15/12/2018,19,19:00:00,2,4,4,2,8,5.33,3,3.84,9,,,,,,,,,,,,,0,7,2,0,0,0
15/12/2018,20,20:00:00,2,4,4,2,8,5.35,3,3.71,2,,,,,,,,,,,,,0,2,0,0,0,0
15/12/2018,21,21:00:00,2,4,4,2,8,5.35,3,3.68,2,,,,,,,,,,,,,0,1,0,0,0,1
15/12/2018,22,22:00:00,2,4,4,2,8,5.36,3,3.58,7,,,,,,,,,,,,,0,6,0,0,0,1
15/12/2018,23,23:00:00,2,4,4,2,8,5.38,3,3.54,7,,,,,,,,,,,,,0,7,0,0,0,0
05/01/2019,0,00:00:00,2,5,4,2,10,5.3,3,4.71,4,,,,,,,,,,,,,0,4,0,0,0,0
05/01/2019,1,01:00:00,2,5,4,2,10,5.3,3,4.62,5,,,,,,,,,,,,,0,5,0,0,0,0
05/01/2019,2,02:00:00,2,5,4,2,10,5.3,3,4.61,5,,,,,,,,,,,,,0,5,0,0,0,0
05/01/2019,3,03:00:00,2,5,4,2,10,5.3,3,4.62,6,,,,,,,,,,,,,0,6,0,0,0,0
05/01/2019,4,04:00:00,2,5,4,2,10,5.3,3,4.57,6,,,,,,,,,,,,,0,6,0,0,0,0
05/01/2019,5,05:00:00,2,5,4,2,10,5.29,3,4.6,5,,,,,,,,,,,,,0,5,0,0,0,0
05/01/2019,6,06:00:00,2,5,4,2,10,5.29,3,4.58,4,,,,,,,,,,,,,0,4,0,0,0,0
05/01/2019,7,07:00:00,2,5,4,2,10,5.29,3,4.55,5,,,,,,,,,,,,,0,4,0,0,1,0
05/01/2019,8,08:00:00,2,5,1,2,10,5.29,3,4.53,10,,,,,,,,,,,,,0,9,0,0,0,1
05/01/2019,9,09:00:00,2,5,1,1,9,5.29,3,4.49,9,,,,,,,,,,,,,0,9,0,0,0,0
05/01/2019,10,10:00:00,2,5,1,1,9,5.29,3,4.48,8,,,,,,,,,,,,,0,8,0,0,0,0
05/01/2019,11,11:00:00,2,5,2,1,9,5.27,3,4.5,13,,,,,,,,,,,,,0,11,2,0,0,0
05/01/2019,12,12:00:00,2,5,2,1,9,5.27,3,4.53,10,,,,,,,,,,,,,0,10,0,0,0,0
05/01/2019,13,13:00:00,2,5,2,1,9,5.27,3,4.55,7,,,,,,,,,,,,,0,7,0,0,0,0
05/01/2019,14,14:00:00,2,5,3,1,9,5.28,3,4.56,9,,,,,,,,,,,,,0,9,0,0,0,0
05/01/2019,15,15:00:00,2,5,3,1,9,5.28,3,4.57,7,,,,,,,,,,,,,0,6,1,0,0,0
05/01/2019,16,16:00:00,2,5,3,2,10,5.28,3,4.57,8,,,,,,,,,,,,,0,8,0,0,0,0
05/01/2019,17,17:00:00,2,5,4,2,10,5.28,3,4.57,8,,,,,,,,,,,,,0,6,2,0,0,0
05/01/2019,18,18:00:00,2,5,4,2,10,5.29,3,4.56,5,,,,,,,,,,,,,0,5,0,0,0,0
05/01/2019,19,19:00:00,2,5,4,2,10,5.29,3,4.57,7,,,,,,,,,,,,,0,7,0,0,0,0
05/01/2019,20,20:00:00,2,5,4,2,10,5.28,3,4.56,6,,,,,,,,,,,,,0,6,0,0,0,0
05/01/2019,21,21:00:00,2,5,4,2,10,5.28,3,4.57,7,,,,,,,,,,,,,0,7,0,0,0,0
05/01/2019,22,22:00:00,2,5,4,2,10,5.28,3,4.57,3,,,,,,,,,,,,,0,3,0,0,0,0
05/01/2019,23,23:00:00,2,5,4,2,10,5.29,3,4.56,2,,,,,,,,,,,,,0,2,0,0,0,0
06/01/2019,0,00:00:00,2,5,4,2,10,5.28,3,4.56,5,,,,,,,,,,,,,0,5,0,0,0,0
06/01/2019,1,01:00:00,2,5,4,2,10,5.28,3,4.57,5,,,,,,,,,,,,,0,5,0,0,0,0
06/01/2019,2,02:00:00,2,5,4,2,10,5.28,3,4.58,4,,,,,,,,,,,,,0,3,1,0,0,0
06/01/2019,3,03:00:00,2,5,4,2,10,5.28,3,4.58,7,,,,,,,,,,,,,0,6,1,0,0,0
06/01/2019,4,04:00:00,2,5,4,2,10,5.28,3,4.58,7,,,,,,,,,,,,,0,7,0,0,0,0
06/01/2019,5,05:00:00,2,5,4,2,10,5.28,3,4.59,5,,,,,,,,,,,,,0,4,0,1,0,0
06/01/2019,6,06:00:00,2,5,4,2,10,5.28,3,4.6,6,,,,,,,,,,,,,0,6,0,0,0,0
06/01/2019,7,07:00:00,2,5,4,2,10,5.28,3,4.6,5,,,,,,,,,,,,,0,5,0,0,0,0
06/01/2019,8,08:00:00,2,5,1,2,10,5.28,3,4.62,14,,,,,,,,,,,,,0,14,0,0,0,0
06/01/2019,9,09:00:00,2,5,1,1,9,5.28,3,4.63,10,,,,,,,,,,,,,0,10,0,0,0,0
06/01/2019,10,10:00:00,2,5,1,1,9,5.28,3,4.65,13,,,,,,,,,,,,,0,13,0,0,0,0
06/01/2019,11,11:00:00,2,5,2,1,9,5.27,3,4.67,7,,,,,,,,,,,,,0,6,0,1,0,0
06/01/2019,12,12:00:00,2,5,2,1,9,5.27,3,4.73,8,,,,,,,,,,,,,0,7,0,1,0,0
06/01/2019,13,13:00:00,2,5,2,1,9,5.28,3,4.8,9,,,,,,,,,,,,,0,9,0,0,0,0
06/01/2019,14,14:00:00,2,5,3,1,9,5.28,3,4.81,11,,,,,,,,,,,,,0,9,0,2,0,0
06/01/2019,15,15:00:00,2,5,3,1,9,5.27,3,4.81,8,,,,,,,,,,,,,0,8,0,0,0,0
06/01/2019,16,16:00:00,2,5,3,2,10,5.27,3,4.81,7,,,,,,,,,,,,,0,6,0,1,0,0
06/01/2019,17,17:00:00,2,5,4,2,10,5.27,3,4.86,5,,,,,,,,,,,,,0,4,0,1,0,0
06/01/2019,18,18:00:00,2,5,4,2,10,5.27,3,4.88,13,,,,,,,,,,,,,0,10,0,3,0,0
06/01/2019,19,19:00:00,2,5,4,2,10,5.27,3,4.86,6,,,,,,,,,,,,,0,3,3,0,0,0
06/01/2019,20,20:00:00,2,5,4,2,10,5.27,3,4.91,5,,,,,,,,,,,,,0,4,1,0,0,0
06/01/2019,21,21:00:00,2,5,4,2,10,5.27,3,4.88,6,,,,,,,,,,,,,0,4,2,0,0,0
06/01/2019,22,22:00:00,2,5,4,2,10,5.26,3,4.97,6,,,,,,,,,,,,,0,6,0,0,0,0
06/01/2019,23,23:00:00,2,5,4,2,10,5.26,3,4.97,5,,,,,,,,,,,,,0,5,0,0,0,0
07/01/2019,0,00:00:00,2,5,4,2,10,5.26,3,4.98,7,,,,,,,,,,,,,0,7,0,0,0,0
07/01/2019,1,01:00:00,2,5,4,2,10,5.26,3,5.03,5,,,,,,,,,,,,,0,4,0,1,0,0
07/01/2019,2,02:00:00,2,5,4,2,10,5.26,3,5.04,5,,,,,,,,,,,,,0,5,0,0,0,0
07/01/2019,3,03:00:00,2,5,4,2,10,5.26,3,5.08,4,,,,,,,,,,,,,0,4,0,0,0,0
07/01/2019,4,04:00:00,2,5,4,2,10,5.26,3,5.09,9,,,,,,,,,,,,,0,8,0,1,0,0
07/01/2019,5,05:00:00,2,5,4,2,10,5.25,3,5.11,8,,,,,,,,,,,,,0,8,0,0,0,0
07/01/2019,6,06:00:00,2,5,4,2,10,5.26,3,5.13,9,,,,,,,,,,,,,0,7,0,2,0,0
07/01/2019,7,07:00:00,2,5,4,2,10,5.25,3,5.16,8,,,,,,,,,,,,,0,8,0,0,0,0
07/01/2019,8,08:00:00,2,5,1,2,10,5.25,3,5.15,12,,,,,,,,,,,,,0,10,0,2,0,0
07/01/2019,9,09:00:00,2,5,1,1,9,5.25,3,5.17,16,,,,,,,,,,,,,0,14,0,2,0,0
07/01/2019,10,10:00:00,2,5,1,1,9,5.25,3,5.2,12,,,,,,,,,,,,,0,12,0,0,0,0
07/01/2019,11,11:00:00,2,5,2,1,9,5.24,3,5.25,14,,,,,,,,,,,,,0,12,0,2,0,0
07/01/2019,12,12:00:00,2,5,2,1,9,5.23,3,5.34,10,,,,,,,,,,,,,0,10,0,0,0,0
07/01/2019,13,13:00:00,2,5,2,1,9,5.22,3,5.51,9,,,,,,,,,,,,,0,7,0,2,0,0
07/01/2019,14,14:00:00,2,5,3,1,9,5.22,3,5.44,15,,,,,,,,,,,,,0,12,0,3,0,0
07/01/2019,15,15:00:00,2,5,3,1,9,5.22,3,5.49,12,,,,,,,,,,,,,0,12,0,0,0,0
07/01/2019,16,16:00:00,2,5,3,2,10,5.23,3,5.7,0,,,,,,,,,,,,,0,6,0,0,0,1
07/01/2019,17,17:00:00,2,5,4,2,10,5.23,3,5.69,6,,,,,,,,,,,,,0,2,0,0,4,0
07/01/2019,18,18:00:00,2,5,4,2,10,5.23,3,5.65,6,,,,,,,,,,,,,0,4,0,0,2,0
07/01/2019,19,19:00:00,2,5,4,2,10,5.24,3,5.65,12,,,,,,,,,,,,,0,12,0,0,0,0
07/01/2019,20,20:00:00,2,5,4,2,10,5.24,3,5.65,7,,,,,,,,,,,,,0,6,0,0,0,1
07/01/2019,21,21:00:00,2,5,4,2,10,5.25,3,5.71,8,,,,,,,,,,,,,0,8,0,0,0,0
07/01/2019,22,22:00:00,2,5,4,2,10,5.25,3,5.66,8,,,,,,,,,,,,,0,6,0,0,2,0
07/01/2019,23,23:00:00,2,5,4,2,10,5.25,3,5.65,6,,,,,,,,,,,,,0,5,0,0,0,1
08/01/2019,0,00:00:00,2,5,4,2,10,5.25,3,5.64,4,,,,,,,,,,,,,0,3,0,0,0,1
08/01/2019,1,01:00:00,2,5,4,2,10,5.25,3,5.64,5,,,,,,,,,,,,,0,5,0,0,0,0
08/01/2019,2,02:00:00,2,5,4,2,10,5.25,3,5.65,7,,,,,,,,,,,,,0,6,0,0,0,1
08/01/2019,3,03:00:00,2,5,4,2,10,5.25,3,5.65,6,,,,,,,,,,,,,0,5,0,1,0,0
08/01/2019,4,04:00:00,2,5,4,2,10,5.25,3,5.65,12,,,,,,,,,,,,,0,12,0,0,0,0
08/01/2019,5,05:00:00,2,5,4,2,10,5.25,3,5.66,13,,,,,,,,,,,,,0,13,0,0,0,0
08/01/2019,6,06:00:00,2,5,4,2,10,5.26,3,5.65,10,,,,,,,,,,,,,0,8,0,2,0,0
08/01/2019,7,07:00:00,2,5,4,2,10,5.25,3,5.62,10,,,,,,,,,,,,,0,10,0,0,0,0
08/01/2019,8,08:00:00,2,5,1,2,10,5.25,3,5.57,16,,,,,,,,,,,,,0,14,0,0,2,0
08/01/2019,9,09:00:00,2,5,1,1,9,5.25,3,5.55,9,,,,,,,,,,,,,0,9,0,0,0,0
08/01/2019,10,10:00:00,2,5,1,1,9,5.25,3,5.55,13,,,,,,,,,,,,,0,12,0,0,1,0
08/01/2019,11,11:00:00,2,5,2,1,9,5.25,3,5.54,13,,,,,,,,,,,,,0,10,3,0,0,0
08/01/2019,12,12:00:00,2,5,2,1,9,5.25,3,5.61,11,,,,,,,,,,,,,0,11,0,0,0,0
08/01/2019,13,13:00:00,2,5,2,1,9,5.25,3,5.65,10,,,,,,,,,,,,,0,8,2,0,0,0
08/01/2019,14,14:00:00,2,5,3,1,9,5.25,3,5.66,10,,,,,,,,,,,,,0,10,0,0,0,0
08/01/2019,15,15:00:00,2,5,3,1,9,5.25,3,5.65,12,,,,,,,,,,,,,0,10,0,2,0,0
08/01/2019,16,16:00:00,2,5,3,2,10,5.23,3,5.66,10,,,,,,,,,,,,,0,10,0,0,0,0
08/01/2019,17,17:00:00,2,5,4,2,10,5.23,3,5.64,7,,,,,,,,,,,,,0,2,5,0,0,0
08/01/2019,18,18:00:00,2,5,4,2,10,5.24,3,5.6,7,,,,,,,,,,,,,0,7,0,0,0,0
08/01/2019,19,19:00:00,2,5,4,2,10,5.24,3,5.6,6,,,,,,,,,,,,,0,4,0,0,2,0
08/01/2019,20,20:00:00,2,5,4,2,10,5.24,3,5.58,7,,,,,,,,,,,,,0,7,0,0,0,0
08/01/2019,21,21:00:00,2,5,4,2,10,5.25,3,5.58,6,,,,,,,,,,,,,0,4,0,0,2,0
08/01/2019,22,22:00:00,2,5,4,2,10,5.25,3,5.57,4,,,,,,,,,,,,,0,3,1,0,0,0
08/01/2019,23,23:00:00,2,5,4,2,10,5.26,3,5.54,2,,,,,,,,,,,,,0,2,0,0,0,0
09/01/2019,0,00:00:00,2,5,4,2,10,5.26,3,5.55,5,,,,,,,,,,,,,0,2,3,0,0,0
09/01/2019,1,01:00:00,2,5,4,2,10,5.26,3,5.54,6,,,,,,,,,,,,,0,4,2,0,0,0
09/01/2019,2,02:00:00,2,5,4,2,10,5.26,3,5.5,10,,,,,,,,,,,,,0,8,2,0,0,0
09/01/2019,3,03:00:00,2,5,4,2,10,5.26,3,5.48,6,,,,,,,,,,,,,0,6,0,0,0,0
09/01/2019,4,04:00:00,2,5,4,2,10,5.26,3,5.49,8,,,,,,,,,,,,,4,4,0,0,0,0
09/01/2019,5,05:00:00,2,5,4,2,10,5.26,3,5.44,6,,,,,,,,,,,,,2,4,0,0,0,0
09/01/2019,6,06:00:00,2,5,4,2,10,5.26,3,5.41,10,,,,,,,,,,,,,4,6,0,0,0,0
09/01/2019,7,07:00:00,2,5,4,2,10,5.26,3,5.38,10,,,,,,,,,,,,,3,6,1,0,0,0
09/01/2019,8,08:00:00,2,5,1,2,10,5.27,3,5.33,15,,,,,,,,,,,,,0,15,0,0,0,0
09/01/2019,9,09:00:00,2,5,1,1,9,5.27,3,5.31,9,,,,,,,,,,,,,0,7,2,0,0,0
09/01/2019,10,10:00:00,2,5,1,1,9,5.27,3,5.29,12,,,,,,,,,,,,,0,10,2,0,0,0
09/01/2019,11,11:00:00,2,5,2,1,9,5.27,3,5.3,12,,,,,,,,,,,,,0,12,0,0,0,0
09/01/2019,12,12:00:00,2,5,2,1,9,5.27,3,5.26,11,,,,,,,,,,,,,0,9,2,0,0,0
09/01/2019,13,13:00:00,2,5,2,1,9,5.26,3,5.29,11,,,,,,,,,,,,,4,7,0,0,0,0
09/01/2019,14,14:00:00,2,5,3,1,9,5.27,3,5.29,10,,,,,,,,,,,,,0,8,2,0,0,0
09/01/2019,15,15:00:00,2,5,3,1,9,5.26,3,5.24,8,,,,,,,,,,,,,0,6,0,2,0,0
09/01/2019,16,16:00:00,2,5,3,2,10,5.26,3,5.17,15,,,,,,,,,,,,,5,10,0,0,0,0
09/01/2019,17,17:00:00,2,5,4,2,10,5.26,3,5.14,11,,,,,,,,,,,,,0,11,0,0,0,0
09/01/2019,18,18:00:00,2,5,4,2,10,5.26,3,5.1,12,,,,,,,,,,,,,2,8,2,0,0,0
09/01/2019,19,19:00:00,2,5,4,2,10,5.25,3,5.12,10,,,,,,,,,,,,,0,10,0,0,0,0
09/01/2019,20,20:00:00,2,5,4,2,10,5.25,3,5.05,7,,,,,,,,,,,,,0,2,5,0,0,0
09/01/2019,21,21:00:00,2,5,4,2,10,5.25,3,5.03,8,,,,,,,,,,,,,0,8,0,0,0,0
09/01/2019,22,22:00:00,2,5,4,2,10,5.25,3,4.99,4,,,,,,,,,,,,,0,4,0,0,0,0
09/01/2019,23,23:00:00,2,5,4,2,10,5.25,3,4.92,7,,,,,,,,,,,,,0,7,0,0,0,0
10/01/2019,0,00:00:00,2,5,4,2,10,5.25,3,4.98,8,,,,,,,,,,,,,0,6,0,2,0,0
10/01/2019,1,01:00:00,2,5,4,2,10,5.25,3,4.95,5,,,,,,,,,,,,,0,5,0,0,0,0
10/01/2019,2,02:00:00,2,5,4,2,10,5.24,3,4.82,6,,,,,,,,,,,,,0,5,1,0,0,0
10/01/2019,3,03:00:00,2,5,4,2,10,5.24,3,4.71,4,,,,,,,,,,,,,0,4,0,0,0,0
10/01/2019,4,04:00:00,2,5,4,2,10,5.24,3,4.78,4,,,,,,,,,,,,,2,2,0,0,0,0
10/01/2019,5,05:00:00,2,5,4,2,10,5.24,3,4.71,5,,,,,,,,,,,,,0,5,0,0,0,0
10/01/2019,6,06:00:00,2,5,4,2,10,5.24,3,4.71,6,,,,,,,,,,,,,0,6,0,0,0,0
10/01/2019,7,07:00:00,2,5,4,2,10,5.23,3,4.7,9,,,,,,,,,,,,,3,6,0,0,0,0
10/01/2019,8,08:00:00,2,5,1,2,10,5.23,3,4.66,14,,,,,,,,,,,,,4,10,0,0,0,0
10/01/2019,9,09:00:00,2,5,1,1,9,5.23,3,4.63,14,,,,,,,,,,,,,0,14,0,0,0,0
10/01/2019,10,10:00:00,2,5,1,1,9,5.23,3,4.63,11,,,,,,,,,,,,,0,11,0,0,0,0
10/01/2019,11,11:00:00,2,5,2,1,9,5.23,3,4.69,13,,,,,,,,,,,,,4,8,1,0,0,0
10/01/2019,12,12:00:00,2,5,2,1,9,5.23,3,4.69,11,,,,,,,,,,,,,0,11,0,0,0,0
10/01/2019,13,13:00:00,2,5,2,1,9,5.23,3,4.72,9,,,,,,,,,,,,,0,9,0,0,0,0
10/01/2019,14,14:00:00,2,5,3,1,9,5.23,3,4.72,11,,,,,,,,,,,,,0,10,0,1,0,0
10/01/2019,15,15:00:00,2,5,3,1,9,5.22,3,4.66,11,,,,,,,,,,,,,0,11,0,0,0,0
10/01/2019,16,16:00:00,2,5,3,2,10,5.23,3,4.62,7,,,,,,,,,,,,,0,5,0,0,0,2
10/01/2019,17,17:00:00,2,5,4,2,10,5.23,3,4.65,12,,,,,,,,,,,,,0,12,0,0,0,0
10/01/2019,18,18:00:00,2,5,4,2,10,5.23,3,4.58,8,,,,,,,,,,,,,0,8,0,0,0,0
10/01/2019,19,19:00:00,2,5,4,2,10,5.23,3,4.57,9,,,,,,,,,,,,,3,6,0,0,0,0
10/01/2019,20,20:00:00,2,5,4,2,10,5.23,3,4.6,7,,,,,,,,,,,,,0,6,1,0,0,0
10/01/2019,21,21:00:00,2,5,4,2,10,5.22,3,4.56,6,,,,,,,,,,,,,0,5,1,0,0,0
10/01/2019,22,22:00:00,2,5,4,2,10,5.22,3,4.52,5,,,,,,,,,,,,,0,5,0,0,0,0
10/01/2019,23,23:00:00,2,5,4,2,10,5.22,3,4.5,6,,,,,,,,,,,,,0,6,0,0,0,0
11/01/2019,0,00:00:00,2,5,4,2,10,5.22,3,4.53,7,,,,,,,,,,,,,0,7,0,0,0,0
11/01/2019,1,01:00:00,2,5,4,2,10,5.22,3,4.5,6,,,,,,,,,,,,,0,5,0,0,1,0
11/01/2019,2,02:00:00,2,5,4,2,10,5.21,3,4.41,5,,,,,,,,,,,,,0,5,0,0,0,0
11/01/2019,3,03:00:00,2,5,4,2,10,5.21,3,4.41,4,,,,,,,,,,,,,0,3,0,1,0,0
11/01/2019,4,04:00:00,2,5,4,2,10,5.21,3,4.36,5,,,,,,,,,,,,,0,5,0,0,0,0
11/01/2019,5,05:00:00,2,5,4,2,10,5.21,3,4.38,7,,,,,,,,,,,,,0,6,0,1,0,0
11/01/2019,6,06:00:00,2,5,4,2,10,5.21,3,4.34,6,,,,,,,,,,,,,0,4,0,2,0,0
11/01/2019,7,07:00:00,2,5,4,2,10,5.21,3,4.34,7,,,,,,,,,,,,,0,6,0,1,0,0
11/01/2019,8,08:00:00,2,5,1,2,10,5.2,3,4.3,15,,,,,,,,,,,,,5,10,0,0,0,0
